State,County,FIPS Code,Geographic Coordinates,Life Expectancy,Self-Reported Physical Health,Self-Reported Mental Health,Alcohol Abuse,Current Diabetes,Current Adult Asthma,Stroke,COPD,CHD,Cancer,High Blood Pressure ,Cholesterol Screening,Routine Doctor Visit,Colonoscopy,Mammogram,Older Men Preventive Screening,Older Women Preventive Screening,Dental Exams,Proximity to Nursing Homes,Medically Underserved Areas,Current Lack of Health Insurance,Proximity to hospitals ,Below Poverty,Unemployed,Low Income,No High School Diploma,Religious Organizations,Civic and Social Organizations,Aged 65 or Older,Aged 17 or Younger,Civilian with a Disability,Single-Parent Households,Minority,Speaks English Less than Well,Redlining,Multi-Unit Structures,Mobile Homes,Crowding,No Vehicle,Group Quarters,Housing Foreclosure Risk,Percent of Housing Units Built Between 1940-1969 as of 2015-2019,Flooding risk to roads,Lane miles per capita,Road Quality and Maintenance,Public Transit Performance,Bridge Quality and Maintenance,Walkability,Bikability,Residential Energy Cost Burden,EV Charging Stations,Modified Retail Food Environment Index,Indoor Plumbing,Percent of Household with no internet access,Percent of household with smartphone but no other device.,Housing Affordability (renters),Housing Affordability (owners),Public Library Locations,HUD Public Housing,Total vehicle miles traveled per capita,Passenger vehicle miles traveled per capita,Truck vehicle miles traveled per capita,Heavy Duty Vehicle vehicle miles traveled per capita,Proximity to Ports,Rail Crossings,Traffic Proximity and Volume,National Transportation Noise Map,Risk-Screening Environmental Indicators (RSEI) ,Air Tox Respiratory,Air Tox Neurological,Air Tox Liver,Air Tox Developmental,Air Tox Reproductive,Air Tox Kidney,Air Tox Immunological,Air Tox Thyroid,Air Tox Total Cancer Risk,Lead Paint: % housing units built before 1960,Superfund Sites,Brownfields,Stream Toxicity Risk-Screening Environmental Indicators (RSEI),NPL sites,Hazardous Waste Management Facilities (TSDFs) ,Facilities with Enforcement or Violation,TSCA Facilities ,Risk Management Plan Facilities,Chemical Manufacturers,Metal Recyclers,Annual average PM2.5 concentrations,NO2 concentration,Ozone concentration,Parks and Greenspace,Impermeable Surfaces,Forest Land Cover,Increased PM2.5 mortality - CVD (ages 65+),Increase in childhood asthma incidence,Expected Annual Loss - Agriculture Value,Expected Annual Loss - Building Value,Expected Annual Loss - Population Equivalence ,Methane Emissions,Days with maximum temperature above 35C,Days with maximum temperature above 40C,Frost Days,Maximum of maximum temperatures,Mean temperature,Urban Heat Island Extreme Heat Days,Consecutive Dry Days,Wildfire - Annualized Frequency,Surface PM2.5,Snowfall,Standardized Precip Index,Total Precipitation,Riverine Flooding - Annualized Frequency,Tornado - Annualized Frequency
MI,Wayne,26163554100,"+42.4375474,-083.2984544",71.4,15,16.2,21.7,9.5,12,3.2,8.6,6.4,6.3,34,33.7,77.6,65.6,76.2,36.1,30.6,67.6,4.283887596,1,10.5,3.11,0.7058,0.6084,0.66,0.6631,1.663103,0.4751723,0.1207,0.7014,0.6351,0.7629,0.7079,0.3889,3,0,0,0.4815,0.5676,0.5022,75.8,88.85,1.19,0,146.62,4,,59,48,4,0.886249445,5,0.236798918,11.5,3.4,140,50,0.667492423,,33.19,32.72,0.34,0.13,,0,1541.386872,56.7108307,3430,0.3,0.04,0.02,0.08,0.1,0.02,0.03,0.003,30,82.94466794,,6.063845952,0.000266057,0.03398706,1.250954353,3.252282019,0.402587131,0.198470902,0.37943162,,9.233,3.621,37.47,0,54.1,0,-0.00018,-0.00011,0,32384.75919,40457.73891,6.81397E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,8.79874E-07,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000715042
MI,Wayne,26163554200,"+42.4321158,-083.3071022",74.2,15.7,17.2,21.8,9.8,12.3,3.3,9.4,6.7,6.1,33.4,33.9,76.7,64.7,75.3,33.6,30.4,64.8,5.002799299,1,11.6,2.82,0.7327,0.9387,0.7884,0.7218,0.3173596,0.3173596,0.25,0.5021,0.6823,0.4073,0.6207,0.4116,3,0,0.5088,0,0.4915,0,24,71.86,1.19,0,165.94,0.4,,59,43,4,0.846388649,6,0.124356336,26.8,6.4,60,30,0.725944933,,37.35,36.93,0.29,0.14,,0,1845.556784,54.5034409,2680,0.3,0.04,0.02,0.07,0.09,0.02,0.03,0.003,30,77.13087812,,5.657494969,0.003278671,0.033050035,0.867954291,3.257749213,0.164379553,0.255069407,0.1207509,,9.083,3.665,37.26,0,54.7,0,-0.00014,-0.0000688,0,19006.33775,32666.04168,5.03745E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,3.59525E-07,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.00063585
MI,Wayne,26163554300,"+42.4208059,-083.3063280",74.8,14.8,15.9,22,9.6,11.6,3.3,8.9,6.9,6.9,33.4,34.3,77.5,66.5,75.4,36.4,31.2,68.6,5.305272954,1,10,4.3,0.5167,0.7813,0.468,0.4605,0.4237288,0.2118644,0.2994,0.2249,0.2405,0.3673,0.562,0.2767,3,0.3594,0,0.1999,0.4043,0.5476,21.2,90.1,1.19,0,205.78,0.4,,30,38,3,0.900125093,22,0.043224126,19.7,2.8,85,60,0.880882657,,15.57,15.4,0.12,0.06,,0,561.5402113,54.6117783,4050,0.3,0.04,0.02,0.07,0.09,0.02,0.03,0.003,30,37.49892158,,4.538554035,0.004989488,0.03244768,0.735626591,3.315016202,0.055582998,0.227046112,0.449023698,,9.133,3.731,37.32,0,46.7,0,-0.00013,-0.000087,0,99347.66243,66487.50138,5.02785E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,2.26647E-06,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.000761219
MI,Wayne,26163554400,"+42.4212881,-083.2918853",73.6,15.7,15.2,19.2,11.4,11.9,4.4,9.5,8.2,8.2,38.2,35.7,80,65.8,75.8,34.4,26.9,67.8,4.422001021,1,10.6,5.17,0.6704,0.9014,0.7372,0.6119,0.6203474,0,0.631,0.5903,0.6936,0.8504,0.7467,0,3,0.5809,0,0.319,0.695,0.8924,51.7,75.95,1.19,0,160.37,6.9,,37,37,4,0.955832958,13,0.131930744,16.4,2.3,25,50,0.956061713,,14.16,14.07,0.06,0.03,,0,643.7294196,54.0989113,2290,0.3,0.04,0.02,0.08,0.1,0.02,0.03,0.003,30,78.79777049,,4.88823722,0.001658468,0.033043011,1.070185057,3.477150092,0.095481873,0.181012979,0.386587194,,9.1,3.765,37.25,0,53.5,0,-0.00019,-0.0000736,0,19791.88074,32105.37359,8.37917E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000597792
MI,Wayne,26163554500,"+42.4057462,-083.2877287",69.9,17.3,18.4,20.8,11,12.9,3.6,10,6.9,5.7,33.2,32.8,77.3,62.7,76.8,32.2,28.8,61.7,3.438588313,1,11.8,7.69,0.8471,0.855,0.8768,0.5752,0.7079646,0,0.1053,0.8488,0.4254,0.8949,0.6312,0.5536,3,0.5057,0,0.8366,0.7525,0.6113,23.4,72,1.18,0,114.08,6.9,,46,46,5,1.316481894,0,0.028996042,21.8,4,95,65,0.950591398,,27.66,27.44,0.13,0.09,,0,860.0793234,54.4587288,2850,0.3,0.04,0.02,0.08,0.1,0.02,0.03,0.003,30,84.49569426,,5.79585938,0.014181509,0.034756537,1.632655413,4.154757966,,0.443036907,2.174353371,,9.417,3.98,37.2,0,39.6,0,-0.00015,-0.000157,0,287168.7366,92483.88327,8.36557E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,1.47268E-06,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.000689743
MI,Wayne,26163554600,"+42.4063569,-083.3057437",74.3,14.1,15,22.3,9,11.3,3.1,8.4,6.5,6.9,31.9,33.8,77.4,68.3,75.5,37.3,32,71,4.692624858,1,9.5,6.32,0.6101,0.6468,0.4662,0.5634,1.602564,0.534188,0.3272,0.532,0.6351,0.7159,0.4953,0.4857,3,0,0,0.5682,0.312,0.7757,20,90.4,1.19,0,266.86,0.4,0.5,33,43,3,1.221138424,25,0.102107746,9.6,0,10,30,0.932679238,,18.52,18.33,0.11,0.08,,0,373.8981498,51.3267288,3330,0.3,0.04,0.02,0.08,0.1,0.02,0.03,0.003,30,14.03468868,,5.083906889,0.006677042,0.034130077,1.273789805,3.799447446,,0.793199324,2.188019638,0.04623992,9.083,3.827,37.29,2,38.1,0.2,-0.00012,-0.000113,0,41631.28872,40576.35583,5.56807E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,3.44435E-06,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.000761914
MI,Wayne,26163554700,"+42.3921485,-083.3043035",76.5,11.9,11.8,21,9,10.3,3,7,6.5,8.3,34,35.4,80.3,72.4,76.9,41.1,34.5,77.9,4.340500026,1,7.1,8.42,0.1153,0.3816,0.2714,0.2705,0.6980803,0.3490402,0.3513,0.3101,0.2331,0.2017,0.6303,0.6234,2,0.5781,0,0.498,0.3599,0.44,18.9,67.79,1.18,0,126.52,0.4,,6,28,2,1.840113086,11,0.065293368,15.8,2,10,40,0.730377255,,68.71,66.23,1.02,1.47,,0,7077.474787,53.9789505,2820,0.3,0.04,0.02,0.08,0.1,0.02,0.03,0.003,30,32.91859819,,6.284871442,0.001637835,0.036030945,2.435731822,4.649909973,,1.23168855,3.428580222,0.090746968,9.2,3.935,37.2,0,40.5,0,-0.00018,-0.000161,0,94492.82762,32935.81825,1.11502E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,4.95989E-06,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.00075283
MI,Wayne,26163554800,"+42.3925345,-083.2855296",77.3,14.9,14.3,18.2,12.2,12.2,3.9,8.4,7.1,7.3,40.9,36.1,82.2,69.2,78.9,35.7,31.2,69.7,2.536466714,1,9.5,9.12,0.4818,0.2724,0.5062,0.5204,0.5863383,0.8795075,0.6068,0.2798,0.8429,0.8021,0.7407,0.5416,2,0.4772,0,0.2418,0.3964,0.6342,21.9,89.05,1.18,0,89.4,6.9,0.33,18,40,3,1.974277163,0,,16.4,3,55,50,0.748001993,,80.36,77.91,1.03,1.43,,0,3657.92817,55.9874001,3720,0.3,0.04,0.02,0.08,0.1,0.02,0.03,0.003,30,78.54549027,,6.815827545,0.007485928,0.03656524,2.112678357,5.230363046,,0.748991381,3.782929492,,9.517,3.98,37.37,1,48.1,0.9,-0.0002,-0.0000814,0,273199.9191,77734.70441,7.56785E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,2.44135E-06,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.00078177
MI,Wayne,26163554900,"+42.3824901,-083.2940908",75.7,16.2,16.3,19,11.7,12.5,3.9,9.3,7.4,6.6,37.1,34.1,80,65.4,76.6,33.7,29,64.6,2.875786555,1,11.1,7.68,0.7698,0.9078,0.6661,0.4263,1.133144,1.416431,0.2451,0.8263,0.3749,0.9204,0.7118,0.615,4,0.3048,0.631,0.6475,0.5247,0.3791,21.8,82.88,1.18,0,79.27,3.65,,33,33,3,2.1876226,0,0.147251257,12.5,1.5,75,15,0.448641223,,117.07,112.28,1.94,2.85,,3,8716.215722,55.3864899,3220,0.3,0.04,0.02,0.08,0.1,0.02,0.03,0.003,30,88.52797913,,7.222591451,0.000731034,0.037704539,4.234152307,5.759512901,,0.912202792,4.108790542,0.136638297,9.289,3.904,37.24,0,68,0,-0.00017,-0.0000425,0.129817655,31739.92136,33028.62038,9.29648E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,4.77739E-07,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000768125
MI,Wayne,26163555100,"+42.3703234,-083.3042163",78.4,13.9,15.1,22.1,9.2,11.5,3.1,8.2,6.4,6.7,32.3,33.2,77.8,67.3,76.7,37.2,31.3,70.5,2.929340995,1,9.4,5.79,0.7083,0.664,0.5771,0.3346,1.15848,0,0.3048,0.6714,0.5968,0.7888,0.577,0.3656,3,0.243,0.631,0.675,0.6395,0.44,21.4,85.99,1.18,0,112.56,0.4,,61,43,3,2.348754627,0,0.432741224,14.3,6.1,65,50,0.202581176,,15.15,14.94,0.1,0.11,,0,1095.355738,52.6038818,5590,0.3,0.04,0.02,0.08,0.1,0.02,0.03,0.003,30,58.46784002,,6.756668074,0.001178709,0.03887845,4.741745886,5.692647117,,1.760761386,3.761233279,0.105041377,9.144,3.83,37.16,0,58.4,0,-0.00013,-0.0000541,0,29554.70007,45205.82038,1.09662E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,6.84677E-07,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000751783
MI,Wayne,26163555300,"+42.3725224,-083.2872052",73.3,15.6,16.7,20.1,10.8,12.5,3.6,8.7,6.5,6.1,36.6,33.4,79.3,64.9,77.4,34,28.8,65,1.409545284,1,11.1,6.65,0.7794,0.9037,0.7361,0.4605,1.595405,0,0.2339,0.5681,0.6709,0.8373,0.7789,0.3656,3,0.2585,0.436,0.2699,0.7274,0,24.4,90.85,1.18,0,118.89,,,59,46,4,2.300189429,14,0.175121366,18,3.7,75,45,0.322673889,,32.87,32.28,0.29,0.29,,0,1495.569837,50.8726006,4780,0.3,0.04,0.02,0.08,0.09,0.02,0.03,0.003,30,91.43232134,,7.658020496,0.000662145,0.040132764,3.085274436,6.447619274,,0.854937546,4.15657591,,9.2,3.891,37.15,0,64.4,0,-0.0002,-0.0000609,0,172601.5383,72082.43686,7.56739E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.000766469
MI,Wayne,26163555400,"+42.3676767,-083.2707820",72.7,14.8,14.9,17.5,12.6,13,3.9,7.5,6.1,6.1,39.2,32,83.2,68.4,80.8,34.2,29.2,67.4,0.386198682,1,10.2,,0.5454,0.3411,0.6302,0.3118,1.833517,0.3667033,0.3513,0.2401,0.7051,0.7629,0.8772,0.6055,0,0.2852,0,0,0.7116,0.44,26.8,94.19,1.18,0,122.2,5.2,,47.5,42,4,1.985591374,5,0.227424932,13.3,4.4,45,65,0.364637603,,38.27,37.44,0.46,0.37,,0,1665.222805,,3390,0.3,0.04,0.02,0.07,0.09,0.02,0.03,0.003,30,89.8381384,,6.916577315,0.00044126,0.040817805,1.947166338,6.908397728,,0.437006339,4.054496686,,9.383,4.087,36.82,0,68,0,-0.00021,-0.000116,0,66981.99906,35169.91355,7.56739E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,0,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.000660153
MI,Wayne,26163555500,"+42.3602197,-083.2847527",75.1,14.6,14.1,18.5,11.6,12,3.9,8.6,7.2,7.7,39.7,35.7,81.8,68.9,78.2,36.7,30.7,70.1,1.450566385,1,9.9,5.33,0.56,0.9078,0.6546,0.4746,0.685401,0,0.4456,0.1933,0.9537,0.7746,0.742,0.2381,0,0.4949,0.7448,0,0.7896,0.44,23.8,83.55,1.18,0,121.12,3.5,,60,44,4,2.152210816,11,0.338918331,19.9,5.7,55,20,0.574420097,,22.64,22.36,0.15,0.13,,0,568.1575553,46.7009811,4200,0.3,0.04,0.02,0.07,0.09,0.02,0.03,0.003,30,82.0441592,,7.093704462,0.001642153,0.041505232,2.242394759,6.210595608,,0.738211985,3.278088995,,9.313,3.916,36.8,0,61.2,0,-0.00019,-0.000177,0,18577.78591,30303.97063,7.56739E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,1.46981E-07,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000599216
MI,Wayne,26163555600,"+42.3594586,-083.3038034",79.7,13,13.2,20.7,9.5,11,3.3,7.8,6.9,7.9,34,34,80,70.1,76.4,39.5,32.8,73.9,2.345128371,1,8.5,4.22,0.2448,0.2996,0.5948,0.3893,1.936483,0,0.7445,0.8303,0.8395,0.8747,0.5789,0.4326,0,0.5587,0,0,0.4989,0.5828,21.7,97.14,1.18,0,116.88,2.2,,33,39,3,2.1124389,9,0.684193409,13.7,1.1,0,60,0.483706061,,16.88,16.77,0.06,0.04,,0,306.1867986,54.6148987,3440,0.3,0.04,0.02,0.08,0.09,0.02,0.03,0.003,30,44.72103188,,6.242437583,0.002650111,0.040593508,2.466546816,5.678935834,,1.388633994,3.225040896,0.042260573,9.133,3.856,37.13,0,50.9,0,-0.00017,-0.000109,0,16767.96791,26781.06504,1.08631E+12,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,2.89389E-07,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.00059294
MI,Wayne,26163556100,"+42.4345918,-083.3264063",76.5,14.2,15.2,22.2,9.3,11.4,3.2,8.5,6.8,7.1,32.5,34.3,77.4,67.8,75.6,37.3,32.2,70.7,4.731785075,1,9.5,1.79,0.4141,0.3411,0.5436,0.6268,0.851547,0,0.2236,0.3898,0.4555,0.3022,0.3181,0.6611,3,0,0,0.5935,0.4466,0.8626,20.1,82.94,1.24,0,170.02,2.6,,46.5,41,3,0.747932366,0,0.131785289,6.6,1.4,4,45,0.441250826,,33.6,33,0.4,0.2,,0,1074.081224,49.8000488,2650,0.3,0.04,0.02,0.07,0.09,0.02,0.03,0.003,30,21.5763669,,6.699100574,0.010873337,0.032298754,0.420883466,2.347429943,0.094843944,0.582436607,0.111665753,,9.217,3.454,37.47,3,43.9,2.9,-0.00015,-0.000139,14.24001261,101143.6636,50408.59582,4.34234E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,8.38555E-07,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.000747345
MI,Wayne,26163556200,"+42.4340683,-083.3459837",76.1,14.3,13.6,19.2,10.5,11.1,3.6,8.9,7.7,8.6,35.5,37,80.2,69.7,76,38.1,32.8,73.1,4.347617643,1,8.2,3.09,0.5306,0.4732,0.3279,0.4507,1.15119,0,0.9172,0.1219,0.899,0.0846,0.3352,0,0,0.8598,0,0,0.8592,0.7097,17.2,35.79,1.24,0,156.54,1.55,,,,3,1.020006303,0,0.57500176,25.6,5.3,55,30,0.253612612,0.055268976,32.81,32.09,0.46,0.26,,0,1083.98342,55.2091217,1910,0.3,0.03,0.02,0.07,0.09,0.02,0.03,0.002,30,36.52079759,,7.554485406,0.00264335,0.0318125,0.167672546,1.515686848,,1.061283228,,,8.933,3.391,37.62,2,44.8,0,-0.00014,-0.0000201,0,23531.34791,26988.97058,4.34234E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,1.13142E-06,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.00074344
MI,Wayne,26163556300,"+42.4336007,-083.3654401",77.8,12,12,20.9,8.7,10.2,3,7.2,6.6,8.4,32.2,35.1,79.7,72.1,76,41.9,35.5,77.6,3.478205374,1,7.3,5.02,0.1835,0.1943,0.2671,0.2765,0,0,0.7534,0.071,0.6531,0.0201,0.3049,0.4857,0,0.5057,0,0,0.4989,0.6972,14.8,44.96,1.24,0,168.47,2.53,,24,31,2,1.555715195,13,0.926454968,11.1,1.6,55,25,0.319221099,,25.87,25.3,0.37,0.2,,0,1033.237522,55.6219711,2420,0.3,0.04,0.02,0.07,0.08,0.02,0.03,0.002,30,22.10834442,,7.051014968,0.001411775,0.032841208,0.176411304,1.329798324,,1.775615339,,,8.567,3.317,37.71,1,41.3,4.2,-0.00013,-0.000121,0,37209.82858,35258.11366,4.34234E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,8.22052E-06,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.000744332
MI,Wayne,26163556400,"+42.4348601,-083.4008193",80.4,10.9,11.1,21.4,8.4,10,2.6,6.5,5.8,7.8,31,35.7,80.1,73.3,78,42.7,38.8,81,1.385428968,1,5.6,6,0.1577,0.0853,0.1536,0.131,0.2259887,0.9039548,0.7943,0.268,0.5503,0.1125,0.2623,0.5866,0,0.5263,0,0.2179,0.2275,0,14.7,5.61,1.24,0,134.83,1.55,,14,31,2,3.077568307,13,0.767938031,7.2,0.5,20,80,0.232081856,,32.26,31.73,0.35,0.18,,0,751.2166803,54.3885803,3170,0.3,0.03,0.02,0.07,0.09,0.01,0.03,0.002,30,33.36774325,,4.877172819,0.000867542,0.033734204,0.456500624,1.942152113,,1.135218346,0.293884521,,8.022,3.3,37.8,4,33.4,0,-0.00012,-0.0000577,0,64826.01243,47685.70917,5.10354E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,6.46749E-06,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.001062208
MI,Wayne,26163556500,"+42.4237727,-083.4237250",,14.1,10.7,15.7,11.6,10,4.3,9.4,9.8,12.1,41.1,41.6,84,73.5,75.9,41.3,34.1,78,0.622802868,1,6.3,5.2,0.3154,0.3544,0.2391,0.1254,1.43747,1.916627,0.9834,0.0322,0.9393,0.022,0.3626,0.6314,0,0.7852,0,0,0.7525,0.6536,14.4,15.43,1.24,0.01,116.91,1.55,,36,55,2,2.72691233,15,0.573618569,20,2.3,40,50,0.126634569,,264,251.57,4.5,7.94,,0,5308.109382,57.9294891,1720,0.3,0.03,0.02,0.07,0.09,0.01,0.03,0.003,30,25.77871443,,2.379756102,1.57045E-05,0.03470701,1.227429882,2.430945898,0.267991493,0.420200667,0.652520117,0.286567721,7.722,3.221,37.87,2,58.8,2.1,-0.00012,-0.0000539,1.844399742,64432.47958,22740.66857,6.42965E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,4.33553E-06,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.001043759
MI,Wayne,26163556600,"+42.4182116,-083.4039260",80.3,11.2,10.6,20.4,8.8,9.9,2.9,7,6.8,9.4,32.9,37.4,81.4,75.4,76.8,44.7,39.4,82,1.220264122,1,5.4,3.72,0.0052,0.6185,0.1917,0.2646,0.2805836,0,0.8599,0.3293,0.4635,0.1382,0.0291,0.2009,0,0.243,0,0,0.3312,0.3791,14.1,42.21,1.24,0,123.11,0.4,,25,38,2,1.636699784,8,0.520090059,8.3,3.4,0,15,0.427011471,,24.02,23.72,0.18,0.12,,0,555.0488318,54.9468117,2060,0.3,0.03,0.02,0.07,0.09,0.01,0.03,0.003,30,28.8618515,,1.05849461,,0.033458277,1.12697229,2.162185241,0.20664695,0.698424512,0.351539465,0.228071162,8.242,3.256,37.8,5,43.3,0,-0.00011,-0.0000729,0,33621.27477,34325.21805,5.8009E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,1.91969E-06,-2.35912323,-0.145168513,40.63075483,7.745175809,0,0.000746504
MI,Wayne,26163556700,"+42.4174352,-083.3856167",84.3,11.7,11.4,20.9,8.8,10.1,2.9,7.3,6.6,8.7,33,37.1,80.4,74.7,76.4,42.7,38,80.2,2.317438286,1,6.1,4.38,0.0741,0.4601,0.1547,0.2887,1.606426,0,0.92,0.2982,0.4555,0.3595,0.1394,0.2381,0,0.434,0,0,0.3312,0,15.3,25.89,1.24,0,212.07,0.4,,13,30,2,1.350463252,13,0.81665796,13.9,0.9,0,45,0.684086372,,25.44,24.89,0.33,0.23,,0,877.6359312,53.9029884,1850,0.3,0.04,0.02,0.07,0.09,0.02,0.03,0.002,30,26.76787982,,1.694766605,,0.032321012,0.5671422,2.364208456,0.076703797,0.820151475,0.276215452,0.35258698,8.567,3.383,37.67,2,36.4,6,-0.00011,-0.000102,0,36875.5226,31497.78191,4.34234E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,1.60709E-06,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.000744246
MI,Wayne,26163556800,"+42.4191245,-083.3648221",80.5,12.4,12.1,21.2,9,10.2,3,7.6,6.9,8.4,33.1,37,79.9,72.1,76.7,42,36.3,78.7,4.361779417,1,6.3,5.83,0.1315,0.1695,0.2401,0.2646,3.640146,1.040042,0.8423,0.155,0.2121,0.2095,0.1198,0.5014,0,0,0,0,0.0792,0.5022,16.6,43.56,1.24,0,208.21,0.4,,19,31,2,0.795400005,11,0.860284856,5.8,1.6,0,15,0.744683634,,49.23,48.14,0.64,0.44,,0,892.2602027,55.4103584,1540,0.3,0.04,0.02,0.07,0.08,0.02,0.03,0.002,30,12.9215816,,3.0183531,0.000221756,0.031561058,0.231373016,2.336683349,,0.905278275,0.138164601,0.335927008,8.556,3.54,37.59,2,23.5,26.2,-0.00011,-0.0000906,0.617274162,16072.90493,18332.50999,4.34234E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,0.000019585,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.000745888
MI,Wayne,26163556900,"+42.4195952,-083.3452753",80.7,11.8,12.2,21.6,8.5,10.2,2.7,6.9,6.1,7.7,30.6,34.5,79.1,71.7,76.2,41.6,36.2,78.2,5.4932676,1,6.9,4.68,0.1523,0.2724,0.2772,0.2191,1.017294,0,0.6131,0.4867,0.3891,0.1447,0.2743,0.5866,0,0.243,0,0.498,0.5617,0.3791,16.4,61.44,1.24,0,177.11,0.4,1,24,32,2,0.422895889,0,0.647250239,12.6,2.2,30,10,0.751755632,,26.08,25.51,0.34,0.23,,0,1155.3695,55.2516594,2300,0.3,0.04,0.02,0.07,0.09,0.02,0.03,0.002,30,15.4101877,,3.593743411,0.001383531,0.031170176,0.180422932,2.208780919,,0.880785427,0.150708426,0.156129845,8.889,3.557,37.55,3,41.1,3.1,-0.00012,-0.000127,20.23045906,104184.0526,54526.24823,4.34234E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,7.13957E-06,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.000743704
MI,Wayne,26163557000,"+42.4243877,-083.3257127",78.4,12.2,13.6,22.7,8.3,10.9,2.7,7.2,5.8,6.9,30.3,32.9,77.9,70,75.2,39.5,35,74.7,5.693163724,1,8.5,3.94,0.1626,0.4346,0.4424,0.5511,1.287001,0.3217503,0.4031,0.547,0.5705,0.7016,0.3801,0.5286,0,0.4985,0,0.2699,0.5184,0.44,17.5,57.34,1.24,0,178.28,0.4,,29,32,3,0.680235493,6,0.269296497,19.5,0.7,30,10,0.869371399,,31.37,30.78,0.37,0.22,,0,1126.0652,55.0574799,2570,0.3,0.04,0.02,0.07,0.09,0.02,0.03,0.003,30,8.642065081,,3.888091852,0.009924477,0.031682749,0.421009223,2.603739087,,0.711125637,0.342566028,0.072944568,9.075,3.589,37.49,5,33.7,1.2,-0.00013,-0.000078,0.467665333,43801.20612,36456.6816,4.34234E+11,11.17625713,2.796517372,-36.14738464,3.608889341,3.749058008,20,0.061017025,1.88738E-06,-2.35912323,-0.145168513,40.63075483,7.745175809,2.541666666,0.000748394
